timestamp,x,y,z
1730345850006,-1.3770757,-0.9556632,-0.087968424
1730345850044,-1.4571605,-0.97246444,-0.12671342
1730345850044,-1.5535682,-0.981833,-0.19939205
1730345850044,-1.6441095,-0.98333895,-0.27262703
1730345850045,-1.6935451,-0.99244905,-0.33121502
1730345850085,-1.7048262,-1.0270464,-0.38191825
1730345850085,-1.7061853,-1.0413092,-0.39612967
1730345850086,-1.69793,-1.0797892,-0.40917572
1730345850086,-1.6975541,-1.1546513,-0.42536187
1730345850124,-1.695816,-1.2547863,-0.44980946
1730345850125,-1.7231722,-1.3557355,-0.4748773
1730345850125,-1.7661381,-1.430506,-0.49684808
1730345850125,-1.8007503,-1.5209855,-0.5163412
1730345850166,-1.8325125,-1.6067842,-0.5149271
1730345850166,-1.8557662,-1.6562588,-0.49103808
1730345850166,-1.8607146,-1.6728412,-0.45108566
1730345850166,-1.8476648,-1.7035946,-0.4095416
1730345850205,-1.8278824,-1.7533506,-0.38013917
1730345850206,-1.8216386,-1.7835732,-0.36428303
1730345850206,-1.8279028,-1.7940966,-0.3590242
1730345850206,-1.8365073,-1.7929332,-0.3720651
1730345850245,-1.8414745,-1.7785873,-0.38609126
1730345850245,-1.8473649,-1.7709435,-0.38605312
1730345850245,-1.8501606,-1.7705778,-0.3917719
1730345850246,-1.8504808,-1.7683688,-0.3886811
1730345850285,-1.8433108,-1.7704346,-0.38045916
1730345850285,-1.8373352,-1.7720871,-0.37028834
1730345850285,-1.8402205,-1.7638268,-0.37532708
1730345850286,-1.8367794,-1.7514694,-0.37744176
1730345850325,-1.834266,-1.7588313,-0.36404142
1730345850326,-1.8188403,-1.7726262,-0.33439645
1730345850326,-1.8064997,-1.787495,-0.30684745
1730345850326,-1.7793792,-1.7919638,-0.28480825
1730345850366,-1.7579224,-1.8012882,-0.25951126
1730345850366,-1.7651916,-1.8044357,-0.17674965
1730345850366,-1.7961602,-1.8373773,-0.11245686
1730345850367,-1.7850018,-1.8718755,-0.07994752
1730345850405,-1.7399023,-1.9076188,-0.07669777
1730345850406,-1.7134049,-1.9340575,-0.077930786
1730345850406,-1.7108923,-1.9358044,-0.069574624
1730345850406,-1.7203808,-1.9314526,-0.06456645
1730345850446,-1.716473,-1.9241383,-0.06439291
1730345850446,-1.701848,-1.9185265,-0.08150204
1730345850446,-1.6786494,-1.900622,-0.10453192
1730345850446,-1.6675168,-1.8786325,-0.12678884
1730345850488,-1.6473516,-1.8785286,-0.14651069
1730345850488,-1.6199604,-1.8803618,-0.16803749
1730345850488,-1.5942146,-1.8856614,-0.19268519
1730345850488,-1.5870329,-1.8937337,-0.20689358
1730345850527,-1.6004521,-1.9114507,-0.20676166
1730345850527,-1.5922625,-1.9373626,-0.23899597
1730345850528,-1.562474,-1.9123371,-0.26095062
1730345850528,-1.5194788,-1.8868068,-0.30702138
1730345850568,-1.486999,-1.8759649,-0.35705358
1730345850568,-1.4765863,-1.8842998,-0.39516282
1730345850569,-1.4778383,-1.8986335,-0.4218174
1730345850569,-1.4826728,-1.9158497,-0.4488904
1730345850607,-1.4999555,-1.9293832,-0.45905012
1730345850607,-1.5327065,-1.9265552,-0.45951208
1730345850607,-1.5723224,-1.9298027,-0.45437193
1730345850607,-1.6059315,-1.9419829,-0.43876114
1730345850647,-1.6328188,-1.9632256,-0.41309693
1730345850647,-1.648819,-1.9938744,-0.39064926
1730345850647,-1.663296,-1.9992291,-0.38395017
1730345850647,-1.6727216,-1.976443,-0.37499747
1730345850688,-1.6898443,-1.9582143,-0.37334508
1730345850689,-1.7054589,-1.9551299,-0.36459708
1730345850689,-1.7258558,-1.9699104,-0.33484098
1730345850689,-1.7536721,-1.9910774,-0.30337024
1730345850727,-1.7795185,-2.0003452,-0.27244434
1730345850727,-1.8057053,-1.9905115,-0.25345296
1730345850727,-1.8209054,-1.9615637,-0.24592566
1730345850728,-1.8309095,-1.9307396,-0.23990384
1730345850769,-1.8427457,-1.8943423,-0.25017825
1730345850769,-1.8653901,-1.8518093,-0.2564813
1730345850769,-1.900514,-1.8022118,-0.2519416
1730345850769,-1.922864,-1.7701995,-0.25214264
1730345850807,-1.9429,-1.7618377,-0.24847066
1730345850808,-1.9534189,-1.7704798,-0.2361905
1730345850808,-1.9407531,-1.7718837,-0.22061706
1730345850808,-1.9150496,-1.7502491,-0.21390763
1730345850848,-1.8923306,-1.7099441,-0.22938131
1730345850848,-1.872239,-1.6642851,-0.25134236
1730345850849,-1.8465835,-1.6277578,-0.2669949
1730345850849,-1.8203098,-1.5949427,-0.290776
1730345850888,-1.8088729,-1.5684509,-0.30405158
1730345850888,-1.7961302,-1.5606726,-0.31658834
1730345850888,-1.7878525,-1.5640323,-0.3323671
1730345850889,-1.775481,-1.5650431,-0.34115726
1730345850928,-1.757918,-1.5658518,-0.35393873
1730345850928,-1.732369,-1.5590725,-0.3792558
1730345850929,-1.7174394,-1.5304122,-0.41292462
1730345850929,-1.7052563,-1.494069,-0.43602684
1730345850969,-1.6955099,-1.4630778,-0.4506756
1730345850969,-1.6893897,-1.4152876,-0.44346988
1730345850970,-1.68641,-1.3729831,-0.4206969
1730345850970,-1.6746835,-1.356627,-0.40056205
1730345851009,-1.6712911,-1.36079,-0.38253766
1730345851010,-1.6685772,-1.375619,-0.3812937
1730345851010,-1.6779047,-1.3853263,-0.38796437
1730345851010,-1.6774614,-1.381833,-0.3952172
1730345851049,-1.690522,-1.3807153,-0.40101948
1730345851050,-1.70648,-1.3683224,-0.3848201
1730345851050,-1.7134973,-1.3603246,-0.32826146
1730345851050,-1.7116848,-1.365425,-0.2317498
1730345851088,-1.69131,-1.379327,-0.11669086
1730345851089,-1.6807595,-1.4019474,-0.06440982
1730345851089,-1.6936395,-1.4485507,-0.08510883
1730345851089,-1.7077764,-1.4685854,-0.207791
1730345851129,-1.6874647,-1.377532,-0.43098462
1730345851129,-1.6551651,-1.229948,-0.46005696
1730345851129,-1.575665,-1.095112,-0.44738156
1730345851130,-1.4794854,-1.1546922,-0.27793717
1730345851170,-1.4070933,-1.2905127,-0.11411402
1730345851171,-1.4222438,-1.4521108,0.0018524379
1730345851171,-1.4580803,-1.477662,-0.009341299
1730345851171,-1.4400362,-1.3814394,-0.10741085
1730345851209,-1.3834392,-1.3049406,-0.14250693
1730345851209,-1.3463064,-1.2763209,-0.14399326
1730345851209,-1.3288176,-1.3358322,-0.18686494
1730345851210,-1.3347096,-1.4428511,-0.22307861
1730345851250,-1.3688886,-1.4415076,-0.23671809
1730345851250,-1.4050952,-1.3731177,-0.27805322
1730345851250,-1.4335815,-1.2781606,-0.34513813
1730345851251,-1.458287,-1.2041113,-0.39688954
1730345851289,-1.4936224,-1.1812843,-0.43445787
1730345851289,-1.533629,-1.1896133,-0.45708627
1730345851289,-1.5790493,-1.2039423,-0.47878242
1730345851290,-1.6268842,-1.2094165,-0.5114708
1730345851329,-1.6840769,-1.1963084,-0.5507971
1730345851330,-1.7506725,-1.1779165,-0.5860909
1730345851330,-1.8346119,-1.1763786,-0.6121699
1730345851330,-1.9228443,-1.1940732,-0.61602473
1730345851370,-2.0068455,-1.2118222,-0.61910856
1730345851370,-2.0797956,-1.2221885,-0.6539157
1730345851371,-2.1513312,-1.2455734,-0.5528807
1730345851371,-2.223412,-1.2314624,-0.33742273
1730345851410,-2.2750878,-1.2182571,-0.051507115
1730345851410,-2.2934313,-1.3749024,0.18489102
1730345851411,-2.2690585,-1.4027196,0.38143578
1730345851411,-2.2665687,-1.4077255,0.42128956
1730345851451,-2.3865104,-1.402627,0.4040639
1730345851452,-2.5157619,-1.4845486,0.37519127
1730345851452,-2.5865836,-1.5199019,0.24788672
1730345851452,-2.5756867,-1.4607469,0.06435476
1730345851491,-2.5494816,-1.3693448,-0.10139571
1730345851491,-2.5194144,-1.3635381,-0.101282395
1730345851491,-2.475717,-1.4628596,-0.12969898
1730345851492,-2.4201574,-1.5808853,-0.15626505
1730345851531,-2.338818,-1.6199685,-0.16242602
1730345851531,-2.2404485,-1.561402,-0.18244669
1730345851532,-2.1749284,-1.487479,-0.21547163
1730345851532,-2.1435933,-1.4549313,-0.23997506
1730345851571,-2.0979233,-1.4542859,-0.25023523
1730345851571,-2.0633037,-1.4554464,-0.26035988
1730345851571,-2.0487838,-1.4448762,-0.27396935
1730345851572,-2.0388446,-1.3997681,-0.29060626
1730345851610,-2.0265813,-1.3368515,-0.32858983
1730345851611,-2.0184474,-1.263521,-0.38173458
1730345851611,-1.9908595,-1.1859317,-0.45275742
1730345851611,-1.959207,-1.1161944,-0.5304169
1730345851652,-1.9168766,-1.064477,-0.6018873
1730345851652,-1.8525888,-1.0331644,-0.6648129
1730345851652,-1.7690581,-1.0220085,-0.7189862
1730345851653,-1.6833087,-1.0344043,-0.7321409
1730345851691,-1.6108763,-1.0615687,-0.70649177
1730345851692,-1.5512536,-1.0890497,-0.6557885
1730345851692,-1.512898,-1.0992963,-0.5848025
1730345851692,-1.4783807,-1.10941,-0.49974602
1730345851731,-1.429686,-1.1158241,-0.4031938
1730345851732,-1.3777941,-1.151858,-0.29576823
1730345851732,-1.324782,-1.1905068,-0.20024545
1730345851732,-1.2845284,-1.234841,-0.12191073
1730345851773,-1.2544814,-1.2837234,-0.08966649
1730345851774,-1.2280484,-1.2806677,-0.09405509
1730345851774,-1.1831859,-1.182401,-0.27196208
1730345851774,-1.0818974,-1.0565952,-0.36901182
1730345851811,-0.95846534,-0.92552716,-0.23440568
1730345851812,-0.8300148,-0.9246396,0.015335321
1730345851812,-0.7655833,-1.1174902,0.22471045
1730345851813,-0.8369298,-1.3472304,0.31459463
1730345851853,-0.98647535,-1.4378358,0.27678576
1730345851853,-1.0852704,-1.3263417,0.08531794
1730345851853,-1.0852534,-1.1477923,-0.11337176
1730345851853,-1.0684708,-1.0358554,-0.27232352
1730345851892,-1.0675017,-1.0344622,-0.4069112
1730345851892,-1.1148769,-1.0941947,-0.44822448
1730345851893,-1.1966157,-1.1415014,-0.44534183
1730345851893,-1.2775778,-1.2042606,-0.43536988
1730345851934,-1.3306092,-1.2468022,-0.41613322
1730345851934,-1.3687224,-1.231008,-0.4007439
1730345851935,-1.4047228,-1.191303,-0.3807668
1730345851935,-1.4373559,-1.1614554,-0.35544237
1730345851972,-1.4502869,-1.1493155,-0.33326653
1730345851972,-1.4644647,-1.1530186,-0.31360933
1730345851973,-1.4837121,-1.178739,-0.28830147
1730345851973,-1.5146811,-1.2261454,-0.27188796
1730345852014,-1.5528715,-1.2774856,-0.266423
1730345852015,-1.5910895,-1.3202347,-0.2903185
1730345852015,-1.6293297,-1.3486845,-0.31710052
1730345852015,-1.6484232,-1.3752774,-0.33469334
1730345852053,-1.6524389,-1.3967912,-0.36385947
1730345852053,-1.6441529,-1.4123254,-0.36275792
1730345852053,-1.6205156,-1.449906,-0.34295177
1730345852053,-1.6111879,-1.4854803,-0.2928505
1730345852093,-1.6212133,-1.5481961,-0.23767738
1730345852094,-1.6503146,-1.6175331,-0.17820743
1730345852094,-1.6812613,-1.6612645,-0.12703823
1730345852094,-1.711768,-1.705832,-0.10502757
1730345852134,-1.7414436,-1.704834,-0.106343955
1730345852135,-1.7591953,-1.6793613,-0.13374822
1730345852135,-1.7714801,-1.6417352,-0.1729196
1730345852135,-1.7583107,-1.6022917,-0.20425671
1730345852174,-1.7381928,-1.5726534,-0.22549339
1730345852175,-1.7297645,-1.5508592,-0.24248272
1730345852175,-1.7347598,-1.558098,-0.25224137
1730345852175,-1.773252,-1.5885632,-0.23920709
1730345852214,-1.8232102,-1.6241944,-0.20027243
1730345852214,-1.8787479,-1.6833625,-0.1691247
1730345852214,-1.9138355,-1.744112,-0.15738209
1730345852215,-1.9323233,-1.7872019,-0.16523597
1730345852254,-1.9509466,-1.8178408,-0.20361955
1730345852254,-1.9675219,-1.8248644,-0.2683432
1730345852254,-2.001863,-1.8225781,-0.32970428
1730345852255,-2.040595,-1.8226655,-0.38262615
1730345852294,-2.0814025,-1.8495655,-0.40028942
1730345852294,-2.1085386,-1.8940828,-0.40100488
1730345852294,-2.1206653,-1.9258639,-0.38073605
1730345852295,-2.1152747,-1.9553611,-0.36643732
1730345852334,-2.1052127,-1.9732096,-0.36266413
1730345852334,-2.0799153,-1.9743128,-0.3673114
1730345852335,-2.065187,-1.9656131,-0.38228828
1730345852335,-2.0534043,-1.956737,-0.40385193
1730345852375,-2.038229,-1.936221,-0.4287687
1730345852376,-2.0203395,-1.923641,-0.4487021
1730345852376,-2.002195,-1.9097441,-0.4608158
1730345852376,-1.9857628,-1.8947937,-0.4705068
1730345852415,-1.9572856,-1.8754073,-0.47059393
1730345852415,-1.9304315,-1.8483995,-0.46491432
1730345852415,-1.9089482,-1.8229604,-0.46228695
1730345852416,-1.8955944,-1.8045255,-0.46018505
1730345852455,-1.8887442,-1.7821119,-0.44916096
1730345852455,-1.8775148,-1.764181,-0.44225818
1730345852456,-1.8625424,-1.7402542,-0.44416204
1730345852456,-1.8543973,-1.7019482,-0.46293327
1730345852494,-1.853391,-1.6614816,-0.46836793
1730345852495,-1.841327,-1.6389302,-0.45187443
1730345852495,-1.8240099,-1.6304712,-0.43867964
1730345852495,-1.8063233,-1.6277764,-0.4223745
1730345852534,-1.7979234,-1.6253811,-0.4131632
1730345852535,-1.8084514,-1.6272976,-0.40196133
1730345852535,-1.813041,-1.6345803,-0.38557357
1730345852535,-1.8224618,-1.6325011,-0.36479756
1730345852575,-1.8280823,-1.6250885,-0.35775906
1730345852575,-1.8306621,-1.6232307,-0.34829527
1730345852576,-1.8461411,-1.6234214,-0.3388079
1730345852576,-1.8544518,-1.6197411,-0.31229314
1730345852617,-1.8611003,-1.6072147,-0.2872485
1730345852617,-1.8609095,-1.6106086,-0.26721278
1730345852617,-1.8569238,-1.6212289,-0.26244327
1730345852618,-1.8614011,-1.6256528,-0.26820982
1730345852656,-1.8668993,-1.6368576,-0.26899022
1730345852656,-1.8715374,-1.6554039,-0.27728018
1730345852657,-1.8675822,-1.6647309,-0.2913384
1730345852657,-1.8567523,-1.6779419,-0.29515874
1730345852696,-1.8365897,-1.6791681,-0.32288924
1730345852696,-1.8240529,-1.6703273,-0.32614872
1730345852697,-1.8063577,-1.6539121,-0.323007
1730345852697,-1.7845359,-1.6350305,-0.3243266
1730345852736,-1.7574962,-1.6084266,-0.33089206
1730345852736,-1.7396973,-1.585227,-0.34572655
1730345852736,-1.7367172,-1.5587621,-0.3444186
1730345852736,-1.7305003,-1.5299243,-0.32995725
1730345852777,-1.7293596,-1.524102,-0.29563046
1730345852778,-1.7229373,-1.5311824,-0.25690976
1730345852778,-1.7007911,-1.5466685,-0.22018388
1730345852778,-1.682595,-1.537737,-0.09617904
1730345852816,-1.671392,-1.4920235,0.016439974
1730345852816,-1.6437442,-1.465514,0.019337129
1730345852816,-1.6249797,-1.4076544,0.05375534
1730345852816,-1.6214669,-1.3687929,0.12872165
1730345852857,-1.6366231,-1.4241831,0.14701228
1730345852857,-1.6609654,-1.5202391,0.08786167
1730345852858,-1.6972082,-1.5585155,-0.003057748
1730345852858,-1.7180574,-1.5469751,-0.12514174
1730345852898,-1.7076671,-1.5092357,-0.13177805
1730345852899,-1.6943243,-1.5291111,-0.22620147
1730345852900,-1.6561012,-1.6451455,-0.3036567
1730345852900,-1.6406146,-1.7262349,-0.3486125
1730345852936,-1.6653565,-1.6849835,-0.38649362
1730345852937,-1.6827545,-1.6098206,-0.43572325
1730345852937,-1.6854138,-1.5690942,-0.47893995
1730345852937,-1.6875412,-1.5307639,-0.4981817
1730345852978,-1.7079284,-1.4689574,-0.49465016
1730345852978,-1.7390906,-1.3962754,-0.46906722
1730345852978,-1.7599478,-1.3227983,-0.43542546
1730345852979,-1.7689679,-1.2527574,-0.38767064
1730345853018,-1.7824124,-1.2446358,-0.3494668
1730345853019,-1.7962822,-1.3361166,-0.33974513
1730345853019,-1.8100132,-1.4859588,-0.33939388
1730345853019,-1.8284242,-1.5751696,-0.3544445
1730345853057,-1.8589635,-1.5272397,-0.40433463
1730345853058,-1.8558462,-1.4105612,-0.52569544
1730345853058,-1.8030457,-1.2369674,-0.6474584
1730345853059,-1.7174459,-0.9814291,-0.6576706
1730345853098,-1.6034505,-0.827305,-0.42532706
1730345853098,-1.4573963,-0.9253547,-0.15824302
1730345853099,-1.3920571,-1.1705248,-0.03345076
1730345853099,-1.4770508,-1.3498921,-0.0869323
1730345853138,-1.609007,-1.3908563,-0.2660243
1730345853139,-1.660193,-1.3589478,-0.33359846
1730345853139,-1.6458046,-1.3204849,-0.43317324
1730345853139,-1.6402828,-1.3107955,-0.48624253
1730345853178,-1.6780269,-1.3274786,-0.49468118
1730345853178,-1.7257098,-1.3695718,-0.45208365
1730345853178,-1.741338,-1.4418147,-0.4218386
1730345853179,-1.7346761,-1.4921827,-0.4033919
1730345853218,-1.7367728,-1.5171456,-0.42265135
1730345853218,-1.7652802,-1.532804,-0.4569838
1730345853218,-1.8012617,-1.5434144,-0.49762517
1730345853218,-1.8223813,-1.5499861,-0.5207957
1730345853259,-1.818196,-1.5363187,-0.52232367
1730345853259,-1.793767,-1.5122092,-0.51396376
1730345853259,-1.7665579,-1.4833393,-0.520691
1730345853259,-1.7352085,-1.4623995,-0.53541553
1730345853298,-1.7125244,-1.4782271,-0.55677724
1730345853299,-1.690784,-1.5215523,-0.51517564
1730345853299,-1.6604555,-1.6024466,-0.34918085
1730345853299,-1.6747612,-1.724176,-0.23914273
1730345853339,-1.7413034,-1.7959273,-0.107513115
1730345853339,-1.7907044,-1.845902,-0.036226217
1730345853339,-1.7806371,-1.8921103,-0.0038709212
1730345853340,-1.7495861,-1.9120686,0.00859817
1730345853380,-1.7455866,-1.912464,0.026239268
1730345853381,-1.7383146,-1.893616,0.01951074
1730345853381,-1.730341,-1.8517073,-0.006713298
1730345853381,-1.7256389,-1.7970996,-0.04086811
1730345853419,-1.7237937,-1.747664,-0.09286618
1730345853419,-1.7165682,-1.7023664,-0.15147305
1730345853419,-1.7165372,-1.6718774,-0.22111624
1730345853420,-1.7011809,-1.6474862,-0.2768308
1730345853459,-1.6872189,-1.6435444,-0.32331878
1730345853459,-1.6762888,-1.6691376,-0.36625868
1730345853459,-1.6526923,-1.7243476,-0.3986941
1730345853459,-1.6342943,-1.7953458,-0.4188931
1730345853499,-1.6310744,-1.863643,-0.4180439
1730345853499,-1.6320919,-1.914448,-0.40610546
1730345853500,-1.6367388,-1.9567688,-0.3888889
1730345853500,-1.6483616,-2.0078733,-0.36170048
1730345853539,-1.665086,-2.0372584,-0.32869065
1730345853539,-1.6861312,-2.0509448,-0.30994865
1730345853540,-1.6988951,-2.0427294,-0.29303855
1730345853540,-1.6992844,-2.021065,-0.28334346
1730345853579,-1.7070221,-1.9843297,-0.26600507
1730345853580,-1.7055464,-1.9376934,-0.25788367
1730345853580,-1.7098756,-1.8888857,-0.27222794
1730345853580,-1.7095062,-1.8402574,-0.2875362
1730345853619,-1.7168764,-1.8051877,-0.29786628
1730345853619,-1.7227726,-1.7886305,-0.3078073
1730345853620,-1.7162304,-1.781134,-0.32150942
1730345853620,-1.7090802,-1.7808862,-0.33630395
1730345853660,-1.7033601,-1.7828438,-0.34813958
1730345853661,-1.7028564,-1.7918363,-0.3482655
1730345853661,-1.6928712,-1.7973533,-0.34644973
1730345853661,-1.6848831,-1.8075163,-0.33733147
1730345853700,-1.6840024,-1.8039085,-0.32620388
1730345853700,-1.6909636,-1.7952728,-0.3192183
1730345853701,-1.6907833,-1.7806985,-0.31554633
1730345853701,-1.690639,-1.7728721,-0.3183581
1730345853741,-1.7001058,-1.780026,-0.32060748
1730345853741,-1.7079188,-1.802997,-0.32791677
1730345853742,-1.7199185,-1.8175409,-0.34717914
1730345853742,-1.7391005,-1.8327694,-0.35683972
1730345853782,-1.7467803,-1.8528575,-0.35881886
1730345853782,-1.7435814,-1.8785102,-0.34147748
1730345853782,-1.7371895,-1.897116,-0.31826162
1730345853782,-1.7203377,-1.898825,-0.29968894
1730345853820,-1.7126056,-1.9021087,-0.27908143
1730345853821,-1.7121693,-1.9140782,-0.2530133
1730345853821,-1.6969678,-1.943058,-0.24174094
1730345853821,-1.6963053,-1.9834898,-0.25164795
1730345853862,-1.7111068,-2.0079298,-0.25190774
1730345853863,-1.7246249,-2.0121503,-0.2597814
1730345853863,-1.7237011,-1.990613,-0.2869215
1730345853863,-1.6978089,-1.9429595,-0.32013226
1730345853902,-1.7034461,-1.8701013,-0.36370945
1730345853903,-1.7328696,-1.8173246,-0.40024793
1730345853903,-1.7698236,-1.7729472,-0.4258855
1730345853903,-1.7955538,-1.7393616,-0.4348969
1730345853941,-1.8123051,-1.720159,-0.42893043
1730345853941,-1.8103746,-1.7050364,-0.41098168
1730345853941,-1.8030809,-1.6833562,-0.39470637
1730345853942,-1.7953295,-1.6640955,-0.3721038
1730345853981,-1.7987106,-1.6467706,-0.35210544
1730345853982,-1.8033319,-1.63866,-0.33419025
1730345853982,-1.8070288,-1.630255,-0.3275239
1730345853982,-1.8116634,-1.6177816,-0.32219082
1730345854022,-1.8211203,-1.6037306,-0.31600785
1730345854023,-1.8341956,-1.5809911,-0.32040405
1730345854023,-1.8465724,-1.5551338,-0.33541965
1730345854023,-1.8679724,-1.532292,-0.3397665
1730345854063,-1.8774266,-1.518091,-0.33749467
1730345854063,-1.8734913,-1.5048137,-0.31315905
1730345854064,-1.853095,-1.4905984,-0.29560685
1730345854064,-1.8329453,-1.4658113,-0.27006644
1730345854102,-1.8168254,-1.4459815,-0.25729996
1730345854102,-1.8000966,-1.4282012,-0.24708676
1730345854102,-1.7943794,-1.4254756,-0.2520918
1730345854102,-1.8070536,-1.4288049,-0.24292022
1730345854142,-1.8270147,-1.456382,-0.22025132
1730345854143,-1.8240588,-1.490182,-0.2040327
1730345854143,-1.8025296,-1.505963,-0.20255646
1730345854143,-1.7721306,-1.5300863,-0.21095778
1730345854183,-1.7439786,-1.5400423,-0.23085424
1730345854183,-1.720978,-1.5228539,-0.23910578
1730345854184,-1.7023379,-1.4861057,-0.25337264
1730345854184,-1.6833533,-1.4317936,-0.25161073
1730345854222,-1.673915,-1.3787615,-0.24253538
1730345854222,-1.6608546,-1.3555003,-0.23527509
1730345854223,-1.6465734,-1.3483901,-0.24455875
1730345854223,-1.6411372,-1.3503677,-0.2558187
1730345854263,-1.6480474,-1.3519497,-0.2744088
1730345854263,-1.6535757,-1.3532153,-0.30628926
1730345854264,-1.6560818,-1.3465621,-0.32604432
1730345854264,-1.6523373,-1.339323,-0.3286728
1730345854303,-1.6455089,-1.3296989,-0.30993435
1730345854303,-1.6414834,-1.2932531,-0.2760187
1730345854304,-1.6289204,-1.2640964,-0.25631243
1730345854304,-1.6112043,-1.2503531,-0.24246392
1730345854345,-1.5876887,-1.2510967,-0.22012585
1730345854345,-1.5748652,-1.2785218,-0.2041719
1730345854346,-1.5665228,-1.2927961,-0.17056751
1730345854346,-1.5557765,-1.2869676,-0.15877591
1730345854383,-1.5510122,-1.278472,-0.1606017
1730345854384,-1.5182147,-1.2297533,-0.24375065
1730345854384,-1.4740101,-1.1390344,-0.20606333
1730345854384,-1.4532592,-1.0123198,-0.08104959
1730345854423,-1.44121,-0.968681,-0.07590249
1730345854424,-1.4375596,-0.9740151,0.021162577
1730345854424,-1.4449401,-1.0396086,0.09114881
1730345854424,-1.4573125,-1.1476601,0.116954
1730345854464,-1.4705642,-1.197689,0.0333915
1730345854465,-1.4536167,-1.1497954,-0.09789884
1730345854465,-1.4165823,-1.0367392,-0.27503708
1730345854465,-1.3773725,-0.9484503,-0.34272522
1730345854504,-1.3469629,-0.9889728,-0.31542698
1730345854504,-1.2986797,-1.0831959,-0.26915374
1730345854505,-1.2768221,-1.1353376,-0.23405164
1730345854505,-1.2761048,-1.1289004,-0.24190325
1730345854544,-1.2695422,-1.0988369,-0.29920974
1730345854544,-1.2698019,-1.0537052,-0.36397985
1730345854545,-1.2683326,-1.0348479,-0.40453684
1730345854545,-1.2614079,-1.0274277,-0.4312331
1730345854583,-1.261857,-1.040656,-0.43174875
1730345854584,-1.272038,-1.0761523,-0.4055707
1730345854584,-1.2955145,-1.1158085,-0.37528548
1730345854584,-1.3468752,-1.164542,-0.35105732
1730345854624,-1.4016184,-1.22437,-0.34485036
1730345854625,-1.4511622,-1.2741488,-0.3549767
1730345854625,-1.4924741,-1.3101391,-0.3781699
1730345854625,-1.5463649,-1.327193,-0.42523146
1730345854664,-1.6067255,-1.3271816,-0.48180562
1730345854665,-1.6816046,-1.3345985,-0.53257465
1730345854665,-1.7683382,-1.3383762,-0.5676802
1730345854665,-1.8623991,-1.3411587,-0.58426595
1730345854704,-1.9508234,-1.3393123,-0.59370154
1730345854705,-2.031145,-1.3433449,-0.59741724
1730345854705,-2.0977979,-1.3755572,-0.59488
1730345854706,-2.1645353,-1.4125861,-0.5890174
1730345854745,-2.2215185,-1.4383764,-0.574745
1730345854746,-2.2824366,-1.4549363,-0.53673655
1730345854746,-2.3462632,-1.4487801,-0.5120791
1730345854746,-2.4176865,-1.4146295,-0.38814667
1730345854785,-2.4896774,-1.350657,-0.15053771
1730345854786,-2.5348134,-1.3746994,-0.045732297
1730345854786,-2.5785882,-1.416691,0.14040218
1730345854786,-2.595881,-1.4042896,0.34225148
1730345854825,-2.6561887,-1.4458729,0.46396476
1730345854826,-2.695332,-1.5272901,0.5045607
1730345854826,-2.738145,-1.5768529,0.46325457
1730345854826,-2.7661672,-1.5666757,0.33342925
1730345854866,-2.759838,-1.5340992,0.18980286
1730345854866,-2.7087803,-1.4874363,0.06723612
1730345854866,-2.6466138,-1.4232757,0.07338919
1730345854867,-2.5916104,-1.4066828,0.02513038
1730345854904,-2.55168,-1.4317373,-0.028568752
1730345854905,-2.504644,-1.4481876,-0.09620209
1730345854905,-2.4512043,-1.4268519,-0.14839244
1730345854905,-2.4007869,-1.4004407,-0.19206104
1730345854945,-2.354943,-1.3869776,-0.2401715
1730345854946,-2.3163514,-1.389622,-0.27291057
1730345854946,-2.2739794,-1.3766456,-0.30676764
1730345854946,-2.2355304,-1.3066152,-0.3489452
1730345854986,-2.2157907,-1.1966912,-0.4207766
1730345854986,-2.182751,-1.0879105,-0.51417506
1730345854987,-2.120386,-1.039694,-0.60230875
1730345854987,-2.0292904,-1.0631654,-0.650058
1730345855028,-1.9168875,-1.1284163,-0.66741616
1730345855029,-1.8099568,-1.1885223,-0.68130267
1730345855029,-1.7186629,-1.24044,-0.71516967
1730345855029,-1.6494604,-1.2800578,-0.74992883
1730345855066,-1.5864328,-1.3117521,-0.7530622
1730345855066,-1.5281055,-1.3083608,-0.72514534
1730345855067,-1.4697053,-1.2769012,-0.6726278
1730345855067,-1.4265785,-1.2517335,-0.6155219
1730345855106,-1.3942331,-1.2450144,-0.5355808
1730345855107,-1.3592536,-1.2839569,-0.45653588
1730345855107,-1.3106683,-1.3460134,-0.39713275
1730345855107,-1.2466469,-1.3633187,-0.38746002
1730345855147,-1.1724323,-1.3505723,-0.41781104
1730345855147,-1.09725,-1.285038,-0.5462985
1730345855147,-0.99805665,-1.1638582,-0.54679835
1730345855147,-0.9266074,-1.0781734,-0.51677465
1730345855186,-0.80141425,-1.0908349,-0.2390669
1730345855187,-0.6866469,-1.1800172,0.051372647
1730345855187,-0.66789734,-1.3004718,0.25545663
1730345855187,-0.7786642,-1.3953983,0.31835034
1730345855227,-0.960225,-1.406899,0.28170663
1730345855227,-1.1028385,-1.3566899,0.1594443
1730345855228,-1.1577592,-1.2980769,0.010369666
1730345855228,-1.1636065,-1.240167,-0.12589845
1730345855266,-1.1816995,-1.2108475,-0.1553807
1730345855267,-1.2244414,-1.1715813,-0.13536736
1730345855267,-1.2476153,-1.1710708,-0.1495407
1730345855267,-1.2587283,-1.1938994,-0.21022761
