timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1731636640928,-0.34171826,-0.6631717,0.1255654,0.102540694,-0.082400605,0.053708583
1731636640932,-0.34171826,-0.6631717,0.1255654,0.08330508,-0.07573405,0.04727146
1731636640937,-0.34171826,-0.6631717,0.1255654,0.06100983,-0.06645949,0.04317405
1731636640942,-0.34171826,-0.6631717,0.1255654,0.04201219,-0.059473313,0.03954459
1731636640947,-0.34171826,-0.6631717,0.1255654,0.02856099,-0.05306698,0.037841316
1731636640923,-0.24805927,-0.5212448,0.12980254,0.02856099,-0.05306698,0.037841316
1731636640943,-0.1798977,-0.29629433,0.13655512,0.02856099,-0.05306698,0.037841316
1731636640953,-0.1798977,-0.29629433,0.13655512,0.017196465,-0.045799237,0.034568507
1731636640958,-0.1798977,-0.29629433,0.13655512,0.009059253,-0.03738182,0.033913944
1731636640962,-0.1798977,-0.29629433,0.13655512,0.007553984,-0.028734474,0.032805648
1731636640967,-0.1798977,-0.29629433,0.13655512,0.011162468,-0.01918593,0.030507047
1731636640972,-0.1798977,-0.29629433,0.13655512,0.016771086,-0.008479762,0.02894777
1731636640978,-0.1798977,-0.29629433,0.13655512,0.022779733,-0.00047422177,0.02851374
1731636640983,-0.1798977,-0.29629433,0.13655512,0.031800535,0.006013808,0.032214303
1731636640988,-0.1798977,-0.29629433,0.13655512,0.04044639,0.014153104,0.03674178
1731636640962,-0.13283403,-0.2699084,0.121123254,0.04044639,0.014153104,0.03674178
1731636640982,-0.112445846,-0.2830735,0.100087196,0.04044639,0.014153104,0.03674178
1731636640993,-0.112445846,-0.2830735,0.100087196,0.04803987,0.020667886,0.04143464
1731636640997,-0.112445846,-0.2830735,0.100087196,0.052490715,0.026857764,0.046282746
1731636641002,-0.112445846,-0.2830735,0.100087196,0.052525673,0.03408222,0.049084965
1731636641008,-0.112445846,-0.2830735,0.100087196,0.048623122,0.04041403,0.05062279
1731636641012,-0.112445846,-0.2830735,0.100087196,0.043077867,0.04864426,0.052885123
1731636641018,-0.112445846,-0.2830735,0.100087196,0.03720407,0.05725417,0.056269746
1731636641023,-0.112445846,-0.2830735,0.100087196,0.033097155,0.06594001,0.057924055
1731636641028,-0.112445846,-0.2830735,0.100087196,0.033253156,0.07354149,0.060087513
1731636641002,-0.06909886,-0.2837269,0.023124559,0.033253156,0.07354149,0.060087513
1731636641023,-0.05198496,-0.3367849,-0.0046672607,0.033253156,0.07354149,0.060087513
1731636641032,-0.05198496,-0.3367849,-0.0046672607,0.03438391,0.0799487,0.061497584
1731636641038,-0.05198496,-0.3367849,-0.0046672607,0.036564834,0.08318491,0.06458958
1731636641043,-0.05198496,-0.3367849,-0.0046672607,0.040910557,0.08676431,0.06618536
1731636641047,-0.05198496,-0.3367849,-0.0046672607,0.04568924,0.088457584,0.067481905
1731636641052,-0.05198496,-0.3367849,-0.0046672607,0.047500182,0.087818846,0.06468689
1731636641058,-0.05198496,-0.3367849,-0.0046672607,0.04688499,0.08671372,0.059363134
1731636641062,-0.05198496,-0.3367849,-0.0046672607,0.04871672,0.08453792,0.051456694
1731636641067,-0.05198496,-0.3367849,-0.0046672607,0.053847816,0.08300321,0.047798466
1731636641042,-0.057067525,-0.35837725,0.003036553,0.053847816,0.08300321,0.047798466
1731636641063,-0.022439793,-0.2463791,-0.025899827,0.053847816,0.08300321,0.047798466
1731636641073,-0.022439793,-0.2463791,-0.025899827,0.06171573,0.086605795,0.050854184
1731636641077,-0.022439793,-0.2463791,-0.025899827,0.06536625,0.09416801,0.059284404
1731636641082,-0.022439793,-0.2463791,-0.025899827,0.06805112,0.10252214,0.069644734
1731636641088,-0.022439793,-0.2463791,-0.025899827,0.068710275,0.10822468,0.08149065
1731636641093,-0.022439793,-0.2463791,-0.025899827,0.06603212,0.112297334,0.08874675
1731636641098,-0.022439793,-0.2463791,-0.025899827,0.060609564,0.11213449,0.093252294
1731636641103,-0.022439793,-0.2463791,-0.025899827,0.056592904,0.10916977,0.09219863
1731636641107,-0.022439793,-0.2463791,-0.025899827,0.05859955,0.10564466,0.08710098
1731636641082,-0.023398653,-0.20120041,-0.09138559,0.05859955,0.10564466,0.08710098
1731636641102,-0.07013612,-0.19783273,-0.15718889,0.05859955,0.10564466,0.08710098
1731636641112,-0.07013612,-0.19783273,-0.15718889,0.067675166,0.09797578,0.0831493
1731636641117,-0.07013612,-0.19783273,-0.15718889,0.07914196,0.0874012,0.08040419
1731636641122,-0.07013612,-0.19783273,-0.15718889,0.09304176,0.075390264,0.08180994
1731636641129,-0.07013612,-0.19783273,-0.15718889,0.10742816,0.06101512,0.08600063
1731636641134,-0.07013612,-0.19783273,-0.15718889,0.11702496,0.039325442,0.08598355
1731636641139,-0.07013612,-0.19783273,-0.15718889,0.12358689,0.009331165,0.080238
1731636641143,-0.07013612,-0.19783273,-0.15718889,0.12758708,-0.033197433,0.069559395
1731636641148,-0.07013612,-0.19783273,-0.15718889,0.13095275,-0.08702936,0.055206373
1731636641122,-0.18540107,-0.15299897,-0.3186322,0.13095275,-0.08702936,0.055206373
1731636641143,-0.2800237,-0.19037938,-0.25923076,0.13095275,-0.08702936,0.055206373
1731636641153,-0.2800237,-0.19037938,-0.25923076,0.1351689,-0.14031196,0.048670575
1731636641158,-0.2800237,-0.19037938,-0.25923076,0.14566381,-0.1826113,0.05835899
1731636641163,-0.2800237,-0.19037938,-0.25923076,0.16034663,-0.20304413,0.080821745
1731636641169,-0.2800237,-0.19037938,-0.25923076,0.17598918,-0.20920764,0.105839364
1731636641174,-0.2800237,-0.19037938,-0.25923076,0.184982,-0.21948114,0.1167072
1731636641178,-0.2800237,-0.19037938,-0.25923076,0.18555883,-0.24609263,0.105441734
1731636641183,-0.2800237,-0.19037938,-0.25923076,0.18042074,-0.29576376,0.0693467
1731636641188,-0.2800237,-0.19037938,-0.25923076,0.18269181,-0.35786587,0.018511916
1731636641163,-0.44116756,-0.13281105,0.20100996,0.18269181,-0.35786587,0.018511916
1731636641184,-0.69247836,-0.2715153,0.25011757,0.18269181,-0.35786587,0.018511916
1731636641193,-0.69247836,-0.2715153,0.25011757,0.20208286,-0.41475725,-0.034415606
1731636641199,-0.69247836,-0.2715153,0.25011757,0.23858126,-0.4599775,-0.07627741
1731636641204,-0.69247836,-0.2715153,0.25011757,0.30000362,-0.48221624,-0.09979924
1731636641209,-0.69247836,-0.2715153,0.25011757,0.37447417,-0.47737882,-0.10804661
1731636641213,-0.69247836,-0.2715153,0.25011757,0.41270334,-0.45991796,-0.10615308
1731636641218,-0.69247836,-0.2715153,0.25011757,0.38980588,-0.39008582,-0.09734443
1731636641223,-0.69247836,-0.2715153,0.25011757,0.2964066,-0.29145348,-0.08959621
1731636641229,-0.69247836,-0.2715153,0.25011757,0.1667936,-0.17606552,-0.08499225
1731636641204,-0.97933096,-0.536943,-0.5453229,0.1667936,-0.17606552,-0.08499225
1731636641224,-0.98624504,0.16097416,-0.08894314,0.1667936,-0.17606552,-0.08499225
1731636641234,-0.98624504,0.16097416,-0.08894314,0.027860932,-0.08286059,-0.0620803
