timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rotation_x,rotation_y,rotation_z,rotation_w
1730745240661,-1.2004709,-0.69444656,-9.144852,-0.2284636,0.34773505,0.0032070426,0.77435,0.02091094,0.087922126,-0.6262704
1730745240670,-1.2004709,-0.69444656,-9.144852,-0.2284636,0.34773505,0.0032070426,0.7741698,0.019349523,0.08792682,-0.62654275
1730745240670,-1.2004709,-0.69444656,-9.144852,-0.2284636,0.34773505,0.0032070426,0.7738701,0.017507726,0.08952249,-0.626741
1730745240671,-1.2004709,-0.69444656,-9.144852,-0.2284636,0.34773505,0.0032070426,0.7738197,0.015983589,0.09198028,-0.6264881
1730745240671,-1.2004709,-0.69444656,-9.144852,-0.2284636,0.34773505,0.0032070426,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240693,-1.7131188,-0.3806293,-9.693433,-0.2284636,0.34773505,0.0032070426,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240694,-1.7718098,0.35839844,-10.119842,-0.2284636,0.34773505,0.0032070426,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240695,-1.3094685,0.8051688,-10.480371,-0.2284636,0.34773505,0.0032070426,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240696,-0.7393272,0.6542491,-9.988086,-0.2284636,0.34773505,0.0032070426,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240696,-0.7393272,0.6542491,-9.988086,-0.107665,0.29993483,-0.04642576,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240697,-0.7393272,0.6542491,-9.988086,-0.010079277,0.2275473,-0.078343466,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240697,-0.7393272,0.6542491,-9.988086,0.05497787,0.14935656,-0.08445212,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240698,-0.7393272,0.6542491,-9.988086,0.0777326,0.08124508,-0.064446285,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240699,-0.7393272,0.6542491,-9.988086,0.058184914,0.032070424,-0.030695979,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240700,-0.7393272,0.6542491,-9.988086,0.0071776668,0.0016798794,0.00061086525,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240700,-0.7393272,0.6542491,-9.988086,-0.056963183,0.0021380284,0.02076942,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240701,-0.7393272,0.6542491,-9.988086,-0.12705997,0.026267206,0.041996986,0.7738393,0.015361937,0.09460087,-0.6260891
1730745240701,-0.7393272,0.6542491,-9.988086,-0.12705997,0.026267206,0.041996986,0.77362347,0.015644858,0.09650643,-0.626058
1730745240702,-0.7393272,0.6542491,-9.988086,-0.12705997,0.026267206,0.041996986,0.7732951,0.01630795,0.09732657,-0.6263197
1730745240702,-0.7393272,0.6542491,-9.988086,-0.12705997,0.026267206,0.041996986,0.7731173,0.01680151,0.0974415,-0.62650824
1730745240702,-0.7393272,0.6542491,-9.988086,-0.12705997,0.026267206,0.041996986,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240734,-0.42910326,0.26616967,-9.997668,-0.12705997,0.026267206,0.041996986,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240735,-0.58361626,0.06614113,-10.064744,-0.12705997,0.026267206,0.041996986,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240737,-0.91420245,0.339234,-9.93179,-0.12705997,0.026267206,0.041996986,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240738,-0.9225868,0.42547387,-9.978504,-0.12705997,0.026267206,0.041996986,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240738,-0.9225868,0.42547387,-9.978504,-0.18493946,0.05513059,0.060628377,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240739,-0.9225868,0.42547387,-9.978504,-0.18478674,0.087201014,0.04810564,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240739,-0.9225868,0.42547387,-9.978504,-0.1328632,0.08552113,0.013286319,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240740,-0.9225868,0.42547387,-9.978504,-0.071318515,0.07147124,-0.007941248,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240740,-0.9225868,0.42547387,-9.978504,-0.033750303,0.05757405,-0.008093964,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240741,-0.9225868,0.42547387,-9.978504,-0.015577064,0.04627304,-0.0009162979,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240742,-0.9225868,0.42547387,-9.978504,-0.0096211275,0.028863383,0.0053450707,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240742,-0.9225868,0.42547387,-9.978504,-0.01695151,0.005497787,0.0056505036,0.7731364,0.01677977,0.09753711,-0.62647045
1730745240743,-0.9225868,0.42547387,-9.978504,-0.01695151,0.005497787,0.0056505036,0.77327895,0.016346334,0.0981281,-0.62621343
1730745240743,-0.9225868,0.42547387,-9.978504,-0.01695151,0.005497787,0.0056505036,0.7733352,0.016013093,0.098893955,-0.62603223
1730745240743,-0.9225868,0.42547387,-9.978504,-0.01695151,0.005497787,0.0056505036,0.77329993,0.016001483,0.099333234,-0.6260065
1730745240744,-0.9225868,0.42547387,-9.978504,-0.01695151,0.005497787,0.0056505036,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240773,-0.76208484,0.35720068,-9.997668,-0.01695151,0.005497787,0.0056505036,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240774,-0.63751626,0.30809182,-9.912626,-0.01695151,0.005497787,0.0056505036,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240775,-0.60876954,0.30689406,-9.770091,-0.01695151,0.005497787,0.0056505036,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240775,-0.66626287,0.33683848,-9.73296,-0.01695151,0.005497787,0.0056505036,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240776,-0.66626287,0.33683848,-9.73296,-0.028099801,-0.017715093,-0.0038179078,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240777,-0.66626287,0.33683848,-9.73296,-0.03313944,-0.034972034,-0.02076942,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240778,-0.66626287,0.33683848,-9.73296,-0.034513887,-0.04352415,-0.04138612,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240778,-0.66626287,0.33683848,-9.73296,-0.03573562,-0.039858956,-0.056199603,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240779,-0.66626287,0.33683848,-9.73296,-0.0346666,-0.03726278,-0.065973446,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240779,-0.66626287,0.33683848,-9.73296,-0.035888333,-0.03604105,-0.0720821,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240780,-0.66626287,0.33683848,-9.73296,-0.035888333,-0.03481932,-0.07574729,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240780,-0.66626287,0.33683848,-9.73296,-0.033444874,-0.03604105,-0.08307768,0.77329195,0.01607929,0.09953769,-0.62598187
1730745240781,-0.66626287,0.33683848,-9.73296,-0.033444874,-0.03604105,-0.08307768,0.77329344,0.015986681,0.099587746,-0.6259744
1730745240781,-0.66626287,0.33683848,-9.73296,-0.033444874,-0.03604105,-0.08307768,0.7732201,0.0157338,0.099535525,-0.6260797
1730745240781,-0.66626287,0.33683848,-9.73296,-0.033444874,-0.03604105,-0.08307768,0.7730605,0.0154506145,0.09947877,-0.6262928
1730745240781,-0.66626287,0.33683848,-9.73296,-0.033444874,-0.03604105,-0.08307768,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240814,-0.7309427,0.45302272,-9.665884,-0.033444874,-0.03604105,-0.08307768,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240814,-0.75010717,0.45302272,-9.580842,-0.033444874,-0.03604105,-0.08307768,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240815,-0.7237561,0.31887186,-9.590425,-0.033444874,-0.03604105,-0.08307768,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240816,-0.66746056,0.221852,-9.561678,-0.033444874,-0.03604105,-0.08307768,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240816,-0.66746056,0.221852,-9.561678,-0.031154128,-0.041080687,-0.089186326,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240817,-0.66746056,0.221852,-9.561678,-0.03481932,-0.04596761,-0.09040806,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240818,-0.66746056,0.221852,-9.561678,-0.041996986,-0.045814894,-0.08536842,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240818,-0.66746056,0.221852,-9.561678,-0.057726767,-0.048258353,-0.07788532,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240819,-0.66746056,0.221852,-9.561678,-0.07238753,-0.04932737,-0.07162395,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240820,-0.66746056,0.221852,-9.561678,-0.08689558,-0.050396383,-0.069027774,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240822,-0.66746056,0.221852,-9.561678,-0.09666943,-0.052839845,-0.071318515,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240822,-0.66746056,0.221852,-9.561678,-0.100334615,-0.052687127,-0.0786489,0.7728561,0.015169408,0.09943657,-0.6265588
1730745240823,-0.66746056,0.221852,-9.561678,-0.100334615,-0.052687127,-0.0786489,0.7726118,0.014897591,0.09936781,-0.6268774
1730745240823,-0.66746056,0.221852,-9.561678,-0.100334615,-0.052687127,-0.0786489,0.77236766,0.014583142,0.09929714,-0.6271966
1730745240823,-0.66746056,0.221852,-9.561678,-0.100334615,-0.052687127,-0.0786489,0.77216107,0.014154775,0.09929714,-0.62746084
1730745240824,-0.66746056,0.221852,-9.561678,-0.100334615,-0.052687127,-0.0786489,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240856,-0.6195495,0.2505986,-9.534129,-0.100334615,-0.052687127,-0.0786489,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240857,-0.60876954,0.28892744,-9.524547,-0.100334615,-0.052687127,-0.0786489,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240858,-0.66626287,0.34642065,-9.505383,-0.100334615,-0.052687127,-0.0786489,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240859,-0.675845,0.33683848,-9.447889,-0.100334615,-0.052687127,-0.0786489,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240859,-0.675845,0.33683848,-9.447889,-0.100334615,-0.047800206,-0.08964448,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240860,-0.675845,0.33683848,-9.447889,-0.0954477,-0.042913284,-0.0983493,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240861,-0.675845,0.33683848,-9.447889,-0.0870483,-0.038026363,-0.105832405,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240862,-0.675845,0.33683848,-9.447889,-0.082161374,-0.03313944,-0.110872045,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240862,-0.675845,0.33683848,-9.447889,-0.07971791,-0.030695979,-0.1133155,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240863,-0.675845,0.33683848,-9.447889,-0.083383106,-0.028252518,-0.116980694,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240864,-0.675845,0.33683848,-9.447889,-0.08811731,-0.018325957,-0.11942416,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240864,-0.675845,0.33683848,-9.447889,-0.09666943,-0.0070249503,-0.118202426,0.77196956,0.013609067,0.09936605,-0.62769765
1730745240869,-0.675845,0.33683848,-9.447889,-0.09666943,-0.0070249503,-0.118202426,0.7717378,0.013027626,0.099466816,-0.6279789
1730745240869,-0.675845,0.33683848,-9.447889,-0.09666943,-0.0070249503,-0.118202426,0.77144843,0.01249868,0.09957357,-0.6283281
1730745240870,-0.675845,0.33683848,-9.447889,-0.09666943,-0.0070249503,-0.118202426,0.7711229,0.012033641,0.09968469,-0.62871915
1730745240870,-0.675845,0.33683848,-9.447889,-0.09666943,-0.0070249503,-0.118202426,0.770771,0.011581479,0.09984763,-0.62913316
1730745240899,-0.66746056,0.21226978,-9.353265,-0.09666943,-0.0070249503,-0.118202426,0.770771,0.011581479,0.09984763,-0.62913316
1730745240900,-0.67704284,0.14519435,-9.335299,-0.09666943,-0.0070249503,-0.118202426,0.770771,0.011581479,0.09984763,-0.62913316
1730745240900,-0.7153716,0.16435874,-9.325716,-0.09666943,-0.0070249503,-0.118202426,0.770771,0.011581479,0.09984763,-0.62913316
1730745240901,-0.7429205,0.19430315,-9.25864,-0.09666943,-0.0070249503,-0.118202426,0.770771,0.011581479,0.09984763,-0.62913316
1730745240902,-0.7429205,0.19430315,-9.25864,-0.10629055,0.0041233404,-0.116980694,0.770771,0.011581479,0.09984763,-0.62913316
1730745240902,-0.7429205,0.19430315,-9.25864,-0.11102476,0.011453724,-0.11591168,0.770771,0.011581479,0.09984763,-0.62913316
1730745240903,-0.7429205,0.19430315,-9.25864,-0.114689946,0.016493361,-0.11591168,0.770771,0.011581479,0.09984763,-0.62913316
1730745240904,-0.7429205,0.19430315,-9.25864,-0.11346822,0.018936822,-0.1207986,0.770771,0.011581479,0.09984763,-0.62913316
1730745240904,-0.7429205,0.19430315,-9.25864,-0.11224649,0.023823744,-0.12690726,0.770771,0.011581479,0.09984763,-0.62913316
1730745240905,-0.7429205,0.19430315,-9.25864,-0.1207986,0.028863383,-0.1330159,0.770771,0.011581479,0.09984763,-0.62913316
1730745240906,-0.7429205,0.19430315,-9.25864,-0.13408493,0.0364992,-0.1366811,0.770771,0.011581479,0.09984763,-0.62913316
1730745240906,-0.7429205,0.19430315,-9.25864,-0.14614952,0.043982297,-0.13790283,0.770771,0.011581479,0.09984763,-0.62913316
1730745240906,-0.7429205,0.19430315,-9.25864,-0.14614952,0.043982297,-0.13790283,0.77040815,0.011126512,0.100140885,-0.6295391
1730745240907,-0.7429205,0.19430315,-9.25864,-0.14614952,0.043982297,-0.13790283,0.77004236,0.0106744645,0.100529745,-0.6299323
1730745240907,-0.7429205,0.19430315,-9.25864,-0.14614952,0.043982297,-0.13790283,0.76964647,0.010247721,0.10095486,-0.63035506
1730745240908,-0.7429205,0.19430315,-9.25864,-0.14614952,0.043982297,-0.13790283,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240933,-0.7237561,0.22304976,-9.277805,-0.14614952,0.043982297,-0.13790283,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240934,-0.76328266,0.09848106,-9.343682,-0.14614952,0.043982297,-0.13790283,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240936,-0.79202926,0.0888989,-9.372429,-0.14614952,0.043982297,-0.13790283,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240936,-0.8399403,0.11884332,-9.353265,-0.14614952,0.043982297,-0.13790283,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240937,-0.8399403,0.11884332,-9.353265,-0.15592335,0.047800206,-0.1414153,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240937,-0.8399403,0.11884332,-9.353265,-0.16065755,0.05390886,-0.14630222,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240938,-0.8399403,0.11884332,-9.353265,-0.16065755,0.06261369,-0.15134187,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240939,-0.8399403,0.11884332,-9.353265,-0.16187929,0.0711658,-0.15622878,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240939,-0.8399403,0.11884332,-9.353265,-0.16554448,0.079870634,-0.16249016,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240940,-0.8399403,0.11884332,-9.353265,-0.17150041,0.08857546,-0.1685988,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240940,-0.8399403,0.11884332,-9.353265,-0.1788308,0.09605856,-0.17592919,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240941,-0.8399403,0.11884332,-9.353265,-0.1873829,0.10354166,-0.18325958,0.76921487,0.009797887,0.10147051,-0.63080615
1730745240941,-0.8399403,0.11884332,-9.353265,-0.1873829,0.10354166,-0.18325958,0.7687591,0.009302576,0.102098,-0.6312678
1730745240942,-0.8399403,0.11884332,-9.353265,-0.1873829,0.10354166,-0.18325958,0.7682672,0.008801257,0.102818444,-0.6317566
1730745240942,-0.8399403,0.11884332,-9.353265,-0.1873829,0.10354166,-0.18325958,0.76773256,0.0083313,0.10362018,-0.6322818
1730745240942,-0.8399403,0.11884332,-9.353265,-0.1873829,0.10354166,-0.18325958,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240973,-0.9345646,0.16795206,-9.372429,-0.1873829,0.10354166,-0.18325958,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240974,-0.98247564,0.16795206,-9.305354,-0.1873829,0.10354166,-0.18325958,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240974,-1.0483533,0.15956765,-9.183181,-0.1873829,0.10354166,-0.18325958,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240975,-1.0782977,0.07332778,-9.106523,-0.1873829,0.10354166,-0.18325958,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240976,-1.0782977,0.07332778,-9.106523,-0.19456059,0.10980303,-0.18936823,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240976,-1.0782977,0.07332778,-9.106523,-0.20066923,0.118507855,-0.19547687,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240977,-1.0782977,0.07332778,-9.106523,-0.20662516,0.124769226,-0.19792034,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240978,-1.0782977,0.07332778,-9.106523,-0.21517728,0.13469578,-0.2003638,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240979,-1.0782977,0.07332778,-9.106523,-0.22724187,0.14340061,-0.20280726,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240980,-1.0782977,0.07332778,-9.106523,-0.24174993,0.14844026,-0.204029,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240981,-1.0782977,0.07332778,-9.106523,-0.2490803,0.1498147,-0.20631973,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240982,-1.0782977,0.07332778,-9.106523,-0.2454151,0.14859296,-0.2087632,0.76714844,0.007870703,0.104520984,-0.63284814
1730745240982,-1.0782977,0.07332778,-9.106523,-0.2454151,0.14859296,-0.2087632,0.7665127,0.007401747,0.105528146,-0.6334567
1730745240983,-1.0782977,0.07332778,-9.106523,-0.2454151,0.14859296,-0.2087632,0.76583654,0.006929608,0.10663272,-0.63409454
1730745240983,-1.0782977,0.07332778,-9.106523,-0.2454151,0.14859296,-0.2087632,0.7651319,0.006444991,0.10786213,-0.634742
1730745240983,-1.0782977,0.07332778,-9.106523,-0.2454151,0.14859296,-0.2087632,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241014,-1.0986599,-0.10873413,-9.144852,-0.2454151,0.14859296,-0.2087632,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241015,-1.1286043,-0.17580962,-9.220312,-0.2454151,0.14859296,-0.2087632,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241016,-1.1669331,-0.18539178,-9.314936,-0.2454151,0.14859296,-0.2087632,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241016,-1.1956797,-0.18539178,-9.382011,-0.2454151,0.14859296,-0.2087632,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241017,-1.1956797,-0.18539178,-9.382011,-0.23930646,0.14844026,-0.21013765,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241018,-1.1956797,-0.18539178,-9.382011,-0.23579398,0.1459968,-0.21013765,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241019,-1.1956797,-0.18539178,-9.382011,-0.23457226,0.14721853,-0.20891592,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241019,-1.1956797,-0.18539178,-9.382011,-0.236863,0.15088372,-0.21135938,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241020,-1.1956797,-0.18539178,-9.382011,-0.23930646,0.15347989,-0.21502456,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241021,-1.1956797,-0.18539178,-9.382011,-0.2405282,0.15592335,-0.21991149,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241021,-1.1956797,-0.18539178,-9.382011,-0.23823744,0.15836681,-0.22235495,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241023,-1.1956797,-0.18539178,-9.382011,-0.23335053,0.15836681,-0.2237294,0.76440763,0.005899964,0.109203614,-0.6353903
1730745241023,-1.1956797,-0.18539178,-9.382011,-0.23335053,0.15836681,-0.2237294,0.7636658,0.0053506247,0.11055258,-0.6360535
1730745241024,-1.1956797,-0.18539178,-9.382011,-0.23335053,0.15836681,-0.2237294,0.76292133,0.004816258,0.11188423,-0.6367181
1730745241024,-1.1956797,-0.18539178,-9.382011,-0.23335053,0.15836681,-0.2237294,0.7621587,0.004289192,0.11324419,-0.6373943
1730745241024,-1.1956797,-0.18539178,-9.382011,-0.23335053,0.15836681,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241055,-1.2435908,-0.19377625,-9.467053,-0.23335053,0.15836681,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241056,-1.301084,-0.26085162,-9.598809,-0.23335053,0.15836681,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241056,-1.3298306,-0.22252285,-9.608391,-0.23335053,0.15836681,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241057,-1.3681595,-0.2692361,-9.598809,-0.23335053,0.15836681,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241057,-1.3681595,-0.2692361,-9.598809,-0.22724187,0.15943582,-0.2237294,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241058,-1.3681595,-0.2692361,-9.598809,-0.21868975,0.15699236,-0.22021692,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241059,-1.3681595,-0.2692361,-9.598809,-0.21151209,0.15561792,-0.21533,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241059,-1.3681595,-0.2692361,-9.598809,-0.21135938,0.15806139,-0.20677789,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241060,-1.3681595,-0.2692361,-9.598809,-0.22220223,0.15821409,-0.19807306,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241060,-1.3681595,-0.2692361,-9.598809,-0.24037547,0.15332718,-0.19181168,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241062,-1.3681595,-0.2692361,-9.598809,-0.26221392,0.14614952,-0.18661933,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241062,-1.3681595,-0.2692361,-9.598809,-0.28420505,0.13775012,-0.1826487,0.76136833,0.00377482,0.114625454,-0.63809496
1730745241063,-1.3681595,-0.2692361,-9.598809,-0.28420505,0.13775012,-0.1826487,0.76056427,0.0033009432,0.115990534,-0.63880926
1730745241063,-1.3681595,-0.2692361,-9.598809,-0.28420505,0.13775012,-0.1826487,0.7597762,0.0028770554,0.117310174,-0.63950795
1730745241063,-1.3681595,-0.2692361,-9.598809,-0.28420505,0.13775012,-0.1826487,0.75903237,0.00246237,0.1186406,-0.64014703
1730745241064,-1.3681595,-0.2692361,-9.598809,-0.28420505,0.13775012,-0.1826487,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241094,-1.2459862,-0.3962003,-9.532931,-0.28420505,0.13775012,-0.1826487,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241094,-1.0938687,-0.4932202,-9.513766,-0.28420505,0.13775012,-0.1826487,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241095,-1.0291889,-0.5998223,-9.57126,-0.28420505,0.13775012,-0.1826487,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241096,-1.0100244,-0.63934886,-9.665884,-0.28420505,0.13775012,-0.1826487,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241097,-1.0100244,-0.63934886,-9.665884,-0.30115658,0.12675454,-0.17745635,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241098,-1.0100244,-0.63934886,-9.665884,-0.30726522,0.116980694,-0.17119499,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241099,-1.0100244,-0.63934886,-9.665884,-0.30115658,0.10949759,-0.1638646,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241099,-1.0100244,-0.63934886,-9.665884,-0.2817616,0.10567969,-0.15790866,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241100,-1.0100244,-0.63934886,-9.665884,-0.2501493,0.100334615,-0.15088372,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241100,-1.0100244,-0.63934886,-9.665884,-0.21135938,0.098807454,-0.14508049,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241101,-1.0100244,-0.63934886,-9.665884,-0.17256944,0.09850202,-0.13683382,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241102,-1.0100244,-0.63934886,-9.665884,-0.13607024,0.09560041,-0.12736541,0.75833267,0.0019077477,0.12004375,-0.6407165
1730745241102,-1.0100244,-0.63934886,-9.665884,-0.13607024,0.09560041,-0.12736541,0.75767064,0.0011405039,0.12150234,-0.64122623
1730745241102,-1.0100244,-0.63934886,-9.665884,-0.13607024,0.09560041,-0.12736541,0.7570586,0.0002648069,0.12291907,-0.6416799
1730745241103,-1.0100244,-0.63934886,-9.665884,-0.13607024,0.09560041,-0.12736541,0.756492,-0.00051397266,0.12418004,-0.6421051
1730745241103,-1.0100244,-0.63934886,-9.665884,-0.13607024,0.09560041,-0.12736541,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241135,-1.0782977,-0.7531376,-9.845551,-0.13607024,0.09560041,-0.12736541,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241136,-1.183702,-0.7519398,-9.893461,-0.13607024,0.09560041,-0.12736541,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241137,-1.2316129,-0.7711042,-9.911428,-0.13607024,0.09560041,-0.12736541,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241138,-1.2387996,-0.63695323,-9.901846,-0.13607024,0.09560041,-0.12736541,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241139,-1.2387996,-0.63695323,-9.901846,-0.10567969,0.09285152,-0.11789699,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241139,-1.2387996,-0.63695323,-9.901846,-0.07422013,0.087659165,-0.11071932,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241140,-1.2387996,-0.63695323,-9.901846,-0.04505131,0.08124508,-0.1049161,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241141,-1.2387996,-0.63695323,-9.901846,-0.018325957,0.071013086,-0.09896017,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241141,-1.2387996,-0.63695323,-9.901846,0.0070249503,0.06093381,-0.093004234,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241142,-1.2387996,-0.63695323,-9.901846,0.031306844,0.04841107,-0.08933904,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241144,-1.2387996,-0.63695323,-9.901846,0.05177083,0.033444874,-0.090713486,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241144,-1.2387996,-0.63695323,-9.901846,0.06261369,0.02107485,-0.09315695,0.75597006,-0.0010377236,0.1252014,-0.64252067
1730745241145,-1.2387996,-0.63695323,-9.901846,0.06261369,0.02107485,-0.09315695,0.7555053,-0.0013067778,0.12599625,-0.6429113
1730745241145,-1.2387996,-0.63695323,-9.901846,0.06261369,0.02107485,-0.09315695,0.7550938,-0.0013548803,0.1265618,-0.6432835
1730745241145,-1.2387996,-0.63695323,-9.901846,0.06261369,0.02107485,-0.09315695,0.754733,-0.0012444038,0.1268882,-0.64364284
1730745241145,-1.2387996,-0.63695323,-9.901846,0.06261369,0.02107485,-0.09315695,0.7544077,-0.0010205272,0.12695864,-0.6440106
